species,process,initial_charge,final_charge,charge_state,degree,n_features,ne_min,ne_max,Te_min,Te_max,Ti_min,Ti_max,n0_by_ne,intercept,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,coeff_6,coeff_7,coeff_8,coeff_9,r2_score,mae_percent,max_error_percent
Ne,fZ,5,5,5,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.0999999999999999,-7.100218913115751,0.0,0.071739562517492,9.486720285691998,-1.7721043103793772,0.0028530144327266,-5.625640984956653,-0.1911288538127805,-0.0620480818846249,-0.0678757751628763,1.436686786614203,0.9599680006154884,10.450806743220667,42.9715345359398
Ne,fZ,5,5,5,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1.0,-11.549968324663237,0.0,0.0743898181771786,10.68769926393018,-2.9970826061422167,0.0212212411802943,-4.246531745776783,-0.1247511019210675,-0.1131060316951786,0.0194353327444973,-0.1744996614559694,0.9759109348799953,0.699873807520444,14.020632486312715
Ne,fZ,5,5,5,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,10.0,-16.89809126054159,0.0,-0.0159363687868967,7.919435973444583,-3.4625500259014528,0.0545323394711844,-0.9167740142762704,-0.0161750472280462,-0.0269495260437692,0.0995826294574068,-2.412421045081884,0.9415391809261124,0.008490531729579,1.049473058084814
Ne,fZ,5,5,5,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,100.0,-21.74468370748108,0.0,-0.003665370699228,1.6211536575539902,-1.5799932476589795,-0.0257489532121624,0.6179265382933563,0.5614971554534383,0.0318988659204241,-0.0356869912105667,-2.790486823368276,0.9191371847958834,1.48852863344376e-07,1.4146365494664026e-05
Ne,fZ,5,5,5,1,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1000.0,-23.02585092984046,0.0,2.50358584929828e-31,-4.425370434184357e-32,-7.580379627305134e-31,,,,,,,0.0,3.7481621506309067e-23,3.7481621506309067e-23
Ne,fZ,6,6,6,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1e-06,-11.337237549065788,0.0,0.2692542827220872,-5.057112487030427,0.2322596093845609,-0.0386837592834583,-6.122254675423797,0.0568802185506877,-0.4789543101309734,-0.1099759568454418,-0.1317234503342867,0.700779238074057,4.225400669800643,40.6455198830249
Ne,fZ,6,6,6,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1e-05,-10.71094890320798,0.0,0.272654092541261,-4.167089702757018,0.6944621415842794,-0.0419012201198461,-5.97669411929602,0.1303708170798066,-0.4635070224343056,-0.1065829214697755,0.6067497889022958,0.6692599793026304,4.484174128984192,41.48935199069794
Ne,fZ,6,6,6,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.0001,-8.957848453845179,0.0,0.2582844676858886,-1.1243108964069417,1.2592349329432269,-0.0424894455282938,-5.911824542046476,0.0341766053085526,-0.4006649517207203,-0.1346406719684071,1.8594127509638636,0.6126853962475798,5.99075385492006,43.21255376344544
Ne,fZ,6,6,6,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.001,-7.515029836483028,0.0,0.1840409138847603,3.9167895791697855,0.6679961460376266,-0.0344094697189383,-6.701958898602696,-0.0976796212913447,-0.2248942075913705,-0.1703531035407372,2.6293927123084555,0.7707302659742681,11.955709890497891,47.51708749314308
Ne,fZ,6,6,6,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.01,-7.793446024601893,0.0,0.1275373426709208,9.532543702084892,-0.6907640540291243,0.0020367926352222,-6.846797084115024,-0.20617072890568,-0.078474241529369,-0.1171672020866472,2.3087629837300905,0.9422375417640056,13.086851035969998,51.50975512360236
Ne,fZ,6,6,6,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.0999999999999999,-10.39953296438826,0.0,0.1160644607961824,12.046545942285086,-2.38815098531291,0.0062720306932583,-5.005458171653806,-0.1517630075165439,-0.1034533688357932,-0.0019228337714193,0.3211257806089408,0.9682181192955516,2.6294360460837147,27.22450345263449
Ne,fZ,6,6,6,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1.0,-14.92781702378797,0.0,0.0043364199553,10.20193286374442,-3.270090833504708,0.0362347064348708,-1.7857516785348624,-0.1091248038540393,-0.017779540578172,0.0939481195831804,-1.8641504602638328,0.941674407428084,0.1433856727538208,12.722911501616815
Ne,fZ,6,6,6,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,10.0,-20.232212416219166,0.0,0.0087379059774739,3.990918499571961,-2.8233879985484425,-0.010716932486715,0.833930698394032,0.2802377803071299,0.0274715094546789,0.0665224738594306,-3.984622760107429,0.9451971705504104,6.0536963214607166e-05,0.0130944269073614
Ne,fZ,6,6,6,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,100.0,-23.02396507448237,0.0,-0.000119316003998,0.0017452511817594,-0.0019099832900339,-0.000810537752551,0.0019872854263105,0.0023376858760966,-0.000143853234863,5.355670140749985e-05,-0.0055539200742619,0.0419777763700554,2.9177672407477975e-11,6.330358621720554e-09
Ne,fZ,6,6,6,1,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1000.0,-23.02585092984046,0.0,2.50358584929828e-31,-4.425370434184357e-32,-7.580379627305134e-31,,,,,,,0.0,3.7481621506309067e-23,3.7481621506309067e-23
Ne,fZ,7,7,7,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1e-06,-10.095865286071795,0.0,0.3016521491436341,2.8777224125591903,0.2204965886672382,-0.0442808528867113,-8.507051377166432,0.0756160137642558,-0.358907613974356,-0.200535626273282,-0.162804988160145,0.7786854992495913,7.265143689938284,40.29104721832429
Ne,fZ,7,7,7,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1e-05,-9.681482133365336,0.0,0.297083555633921,3.540201744000946,0.5069950021965856,-0.0481804547053846,-8.379865745234087,0.1142307608347013,-0.3456095471708059,-0.2048210656846053,0.3906112239551998,0.7846241225881937,8.733002609231212,42.49004424431887
Ne,fZ,7,7,7,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.0001,-8.683780063769149,0.0,0.2606900339187951,5.8228049151481445,0.6368578158582079,-0.0445589284987669,-8.117430907233855,0.0070468543938343,-0.2858322830170855,-0.2402431283909778,1.3884694916907787,0.8307516326126512,14.499133478343415,58.42380091202799
Ne,fZ,7,7,7,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.001,-8.290636652568587,0.0,0.1887037843235391,9.605269829439951,-0.1750361913345687,-0.0133551482622332,-7.786669831915845,-0.0895735995222586,-0.2158106193904056,-0.1710639390200979,2.079432062607028,0.9263937201447954,15.732448007986047,56.52090030580019
Ne,fZ,7,7,7,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.01,-9.42340907424707,0.0,0.1457822529646575,13.052138760874543,-1.5962864429866368,0.001602880410228,-5.976825768142752,-0.2123123358274923,-0.1888301838060797,0.0241649219044993,1.1944386064290784,0.95936923780036,6.499373005230816,35.44424024557214
Ne,fZ,7,7,7,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.0999999999999999,-12.707526179027006,0.0,0.03320519819304,12.673590656761384,-2.8024067453154418,0.0295398851282754,-2.8098311700981253,-0.1752862893389659,-0.0427213802587846,0.0951395329451931,-1.034370375125013,0.9406314392721729,1.5248024958248805,46.48143002065425
Ne,fZ,7,7,7,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1.0,-17.584847395032607,0.0,0.0035004963511843,7.864458191641796,-3.2733552439482265,0.0163104322375998,0.5418112411703223,0.029685047372875,0.0218378960203188,0.1263450252099104,-3.4780763263357244,0.9271889085040292,0.0231877502951813,4.977208589526388
Ne,fZ,7,7,7,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,10.0,-22.23587385755389,0.0,0.0268586475641629,0.9058519417126936,-0.9352259849632718,-0.0235535241481777,0.508305601655149,0.5242328824821189,0.0860381674682007,-0.0963726803246827,-1.951633088505564,0.798745614975474,6.161836517591179e-08,4.3882882733770255e-06
Ne,fZ,7,7,7,1,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,100.0,-23.02585092984046,0.0,2.50358584929828e-31,-4.425370434184357e-32,-7.580379627305134e-31,,,,,,,0.0,3.7481621506309067e-23,3.7481621506309067e-23
Ne,fZ,7,7,7,1,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1000.0,-23.02585092984046,0.0,2.50358584929828e-31,-4.425370434184357e-32,-7.580379627305134e-31,,,,,,,0.0,3.7481621506309067e-23,3.7481621506309067e-23
Ne,fZ,8,8,8,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1e-06,-8.18483210857299,0.0,0.1977026988996605,9.255599042023183,0.0338521740026325,0.0015502774332115,-11.148906292006464,0.0214444093852984,-0.3069350813030213,-0.0948915639281728,0.2195258402387722,0.9431707255148128,10.861895973783568,48.380509601279854
Ne,fZ,8,8,8,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1e-05,-8.002437967530936,0.0,0.2077505722729888,9.851584408682236,0.042073693155093,0.0027072235501456,-10.71921722436458,0.0061179315891181,-0.3105732541227268,-0.0723679265909274,0.7110283951987537,0.9460345821656748,10.31131598987727,48.923373777927935
Ne,fZ,8,8,8,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.0001,-7.7687297827228114,0.0,0.2250798199655545,11.816469213756855,-0.3524916571869069,0.0120959139458856,-9.230318174654771,-0.0943179289372416,-0.3051118684220213,-0.0117006486441089,1.4756779622375784,0.9542258383600098,8.466677118761377,46.93703694512568
Ne,fZ,8,8,8,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.001,-8.489195118909551,0.0,0.1803111943634934,14.183743331641088,-1.3234053461940156,0.0231398325593028,-6.704110224945241,-0.1227546655904691,-0.2377242361848013,0.0401974935917649,1.0961527405393958,0.9545945650543696,6.278880495918994,43.88121512292437
Ne,fZ,8,8,8,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.01,-10.93799735425089,0.0,0.0682324770903812,14.500213935671852,-2.2364346980658065,0.0467457407661069,-3.771440994904617,-0.1839766117111937,-0.0954680417971917,0.1174729566657349,-0.271326179910654,0.9389871849857644,3.791971378573919,27.395186838663065
Ne,fZ,8,8,8,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.0999999999999999,-14.876903116661904,0.0,-0.0007164578458872,11.477621147387586,-3.046554562352696,0.0372178397769282,-0.269682139984748,-0.1036168562276886,0.0164477566700676,0.1363258518592112,-2.465059731782953,0.921029553609324,1.001073643839452,74.12869624871983
Ne,fZ,8,8,8,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1.0,-20.156578621134585,0.0,0.0247666038517973,4.198538938031215,-2.707057338403036,-0.0233106620121272,1.4082298668800453,0.2635993522385709,0.0619888790895463,0.0173739412667166,-4.420914644830478,0.9408154362461106,0.000154637804564,0.0395822195658507
Ne,fZ,8,8,8,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,10.0,-23.025224223475465,0.0,-4.384211202213091e-05,0.0005669184870973,-0.0006436805019435,-0.0002925952023747,0.0006354807655853,0.0008309110444995,-6.523275170620657e-05,2.5253493596014404e-05,-0.0018579163870354,0.0155544347404122,1.0018832620690659e-11,3.892818257489604e-09
Ne,fZ,8,8,8,1,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,100.0,-23.02585092984046,0.0,2.50358584929828e-31,-4.425370434184357e-32,-7.580379627305134e-31,,,,,,,0.0,3.7481621506309067e-23,3.7481621506309067e-23
Ne,fZ,8,8,8,1,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1000.0,-23.02585092984046,0.0,2.50358584929828e-31,-4.425370434184357e-32,-7.580379627305134e-31,,,,,,,0.0,3.7481621506309067e-23,3.7481621506309067e-23
Ne,fZ,9,9,9,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1e-06,-12.090334823332004,0.0,-0.1944007660108297,15.563043546753317,-0.1681058969155939,0.0223582047103663,-1.4148942680690666,-0.0446667096949001,0.0069242397570227,0.1783402389612372,0.2133693543517545,0.8761734030980963,11.940208841369978,86.18937489059653
Ne,fZ,9,9,9,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1e-05,-12.006464013021104,0.0,-0.1851408212656031,15.73865830815808,-0.2166624203303097,0.0230302148656399,-1.0489132547560922,-0.0574661706563538,0.0038988952638286,0.1894898019402065,0.3162317297700149,0.8852385251483171,11.612282843043186,87.78089197190127
Ne,fZ,9,9,9,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.0001,-12.07568806252783,0.0,-0.1641789124822517,15.853221108496,-0.606086842275576,0.032505563900808,0.113307764460241,-0.1024342507121234,-0.0130075469470383,0.1940419828100168,-0.0129182181548589,0.906948471338265,8.039457567382861,80.71580143122506
Ne,fZ,9,9,9,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.001,-13.09508175413054,0.0,-0.1312288058344963,14.755483604093603,-1.1233126846063373,0.0188609964211333,1.4704982105260638,-0.0988306250890621,-0.0150256047796547,0.1862414784500231,-0.7996404322272224,0.9166040076738696,5.560362094524383,72.73393628288377
Ne,fZ,9,9,9,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.01,-15.187976628873672,0.0,-0.012175079513125,12.012278872615044,-1.6918640573066903,-0.0167417830815017,2.846934916794708,-0.1262412067132009,0.0074130768680137,0.2057358304524853,-1.9738421696837003,0.9282541562288414,1.9538839540410609,87.73358449599091
Ne,fZ,9,9,9,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.0999999999999999,-18.913030548903272,0.0,0.0759595304108608,6.225026293274632,-2.0799592437967456,-0.0223961912699307,3.038424075305107,0.0787942126111136,0.0760837887695924,-0.0193319516641934,-3.734857580366452,0.9466819703929092,0.0043294309015632,1.2240692654292475
Ne,fZ,9,9,9,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1.0,-22.62620744524741,0.0,0.022731969044921,0.4367039384207982,-0.401973873957093,-0.0210380607835586,0.3911562937721916,0.2676213218154074,0.0738503264958446,-0.0866828921996803,-1.0277508086904608,0.5749412225397863,2.144633609514804e-08,2.3601019763659644e-06
Ne,fZ,9,9,9,1,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,10.0,-23.02585092984046,0.0,2.50358584929828e-31,-4.425370434184357e-32,-7.580379627305134e-31,,,,,,,0.0,3.7481621506309067e-23,3.7481621506309067e-23
Ne,fZ,9,9,9,1,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,100.0,-23.02585092984046,0.0,2.50358584929828e-31,-4.425370434184357e-32,-7.580379627305134e-31,,,,,,,0.0,3.7481621506309067e-23,3.7481621506309067e-23
Ne,fZ,9,9,9,1,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1000.0,-23.02585092984046,0.0,2.50358584929828e-31,-4.425370434184357e-32,-7.580379627305134e-31,,,,,,,0.0,3.7481621506309067e-23,3.7481621506309067e-23
Ne,fZ,10,10,10,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1e-06,-12.142593109700623,0.0,-0.0225186633146419,16.754005423187756,-0.1751882702449209,-0.0210196863944211,4.593649820207013,-0.0687556875760857,-0.0191457746158399,0.0963737298052332,-0.0834291837836327,0.9256508841197584,4.706223746168678,42.84388624819676
Ne,fZ,10,10,10,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1e-05,-12.449283059939614,0.0,-0.0153077950656121,16.308761396468118,-0.4104224629131179,-0.0238007372596686,4.566253055340646,-0.102192488830287,-0.0155759706961776,0.1011655727977568,-0.4537932706694451,0.9263167087473256,4.543720346626492,40.0691903977708
Ne,fZ,10,10,10,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.0001,-13.482599596878435,0.0,0.0233681722728465,14.719469998836852,-0.8745493087891499,-0.0259796099081364,4.68712488890574,-0.0678768897591365,0.0002926218310227,0.1107044404956565,-1.1964894063957534,0.9343813766396226,4.848621329895256,70.71228448074507
Ne,fZ,10,10,10,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.001,-15.361716856257331,0.0,0.0717302421634023,11.788483392189177,-1.133299489638821,-0.0200831441471182,4.834150011080984,-0.0038658138491257,0.0332143767151913,0.0735116931619414,-1.8364046620594063,0.9470102419124292,2.439111022847976,81.27273106342355
